row_index,cluster_index,cluster_representative
5717,0,geodesic dreams of buckminster fuller
5718,8,geodesic dreams of buckminster fuller
5719,8,geodesic dreams of buckminster fuller
5720,8,geodesic dreams of buckminster fuller
5721,1,geodesic dreams of buckminster fuller
5722,0,geodesic dreams of buckminster fuller
5723,3,geodesic dreams of buckminster fuller
5724,0,geodesic dreams of buckminster fuller
5725,1,geodesic dreams of buckminster fuller
5726,0,geodesic dreams of buckminster fuller
5727,0,geodesic dreams of buckminster fuller
5728,0,geodesic dreams of buckminster fuller
5729,0,geodesic dreams of buckminster fuller
5730,0,geodesic dreams of buckminster fuller
5731,3,geodesic dreams of buckminster fuller
5732,3,geodesic dreams of buckminster fuller
5733,8,geodesic dreams of buckminster fuller
5734,8,geodesic dreams of buckminster fuller
5735,0,geodesic dreams of buckminster fuller
5736,0,geodesic dreams of buckminster fuller
5737,0,geodesic dreams of buckminster fuller
5738,0,geodesic dreams of buckminster fuller
5739,8,geodesic dreams of buckminster fuller
5740,8,geodesic dreams of buckminster fuller
5741,8,geodesic dreams of buckminster fuller
5742,0,geodesic dreams of buckminster fuller
5743,0,geodesic dreams of buckminster fuller
5744,0,geodesic dreams of buckminster fuller
5745,0,geodesic dreams of buckminster fuller
5746,0,geodesic dreams of buckminster fuller
5747,0,geodesic dreams of buckminster fuller
5748,0,geodesic dreams of buckminster fuller
5749,0,geodesic dreams of buckminster fuller
5750,0,geodesic dreams of buckminster fuller
5751,8,geodesic dreams of buckminster fuller
5752,8,geodesic dreams of buckminster fuller
5753,0,geodesic dreams of buckminster fuller
5754,0,geodesic dreams of buckminster fuller
5755,0,geodesic dreams of buckminster fuller
5756,0,geodesic dreams of buckminster fuller
5757,0,geodesic dreams of buckminster fuller
5758,0,geodesic dreams of buckminster fuller
5759,0,geodesic dreams of buckminster fuller
5760,0,geodesic dreams of buckminster fuller
5761,0,geodesic dreams of buckminster fuller
5762,0,geodesic dreams of buckminster fuller
5763,0,geodesic dreams of buckminster fuller
5764,0,geodesic dreams of buckminster fuller
5765,0,geodesic dreams of buckminster fuller
5766,0,geodesic dreams of buckminster fuller
5767,6,geodesic dreams of buckminster fuller
5768,6,geodesic dreams of buckminster fuller
5769,0,geodesic dreams of buckminster fuller
5770,0,geodesic dreams of buckminster fuller
5771,1,geodesic dreams of buckminster fuller
5772,0,geodesic dreams of buckminster fuller
5773,0,geodesic dreams of buckminster fuller
5774,0,geodesic dreams of buckminster fuller
5775,0,geodesic dreams of buckminster fuller
5776,8,geodesic dreams of buckminster fuller
5777,3,geodesic dreams of buckminster fuller
5778,9,geodesic dreams of buckminster fuller
5779,0,geodesic dreams of buckminster fuller
5780,0,geodesic dreams of buckminster fuller
5781,0,geodesic dreams of buckminster fuller
5782,0,geodesic dreams of buckminster fuller
5783,0,geodesic dreams of buckminster fuller
5784,0,geodesic dreams of buckminster fuller
5785,0,geodesic dreams of buckminster fuller
5786,0,geodesic dreams of buckminster fuller
5787,0,geodesic dreams of buckminster fuller
5788,0,geodesic dreams of buckminster fuller
5789,0,geodesic dreams of buckminster fuller
5790,0,geodesic dreams of buckminster fuller
5791,0,geodesic dreams of buckminster fuller
5792,0,geodesic dreams of buckminster fuller
5793,0,geodesic dreams of buckminster fuller
5794,0,geodesic dreams of buckminster fuller
5795,0,geodesic dreams of buckminster fuller
5796,8,geodesic dreams of buckminster fuller
5797,8,geodesic dreams of buckminster fuller
5798,8,geodesic dreams of buckminster fuller
5799,8,geodesic dreams of buckminster fuller
5800,8,geodesic dreams of buckminster fuller
5801,0,geodesic dreams of buckminster fuller
5802,6,geodesic dreams of buckminster fuller
5803,6,geodesic dreams of buckminster fuller
5804,6,geodesic dreams of buckminster fuller
5805,6,geodesic dreams of buckminster fuller
5806,0,geodesic dreams of buckminster fuller
5807,0,geodesic dreams of buckminster fuller
5808,0,geodesic dreams of buckminster fuller
5809,0,geodesic dreams of buckminster fuller
5810,0,geodesic dreams of buckminster fuller
5811,0,geodesic dreams of buckminster fuller
5812,0,geodesic dreams of buckminster fuller
5813,0,geodesic dreams of buckminster fuller
5814,0,geodesic dreams of buckminster fuller
5815,0,geodesic dreams of buckminster fuller
5816,0,geodesic dreams of buckminster fuller
5817,0,geodesic dreams of buckminster fuller
5818,0,geodesic dreams of buckminster fuller
5819,0,geodesic dreams of buckminster fuller
5820,0,geodesic dreams of buckminster fuller
5821,0,geodesic dreams of buckminster fuller
5822,0,geodesic dreams of buckminster fuller
5823,0,geodesic dreams of buckminster fuller
5824,0,geodesic dreams of buckminster fuller
5825,0,geodesic dreams of buckminster fuller
5826,0,geodesic dreams of buckminster fuller
5827,6,geodesic dreams of buckminster fuller
5828,6,geodesic dreams of buckminster fuller
5829,0,geodesic dreams of buckminster fuller
5830,0,geodesic dreams of buckminster fuller
5831,0,geodesic dreams of buckminster fuller
5832,0,geodesic dreams of buckminster fuller
5833,0,geodesic dreams of buckminster fuller
5834,8,geodesic dreams of buckminster fuller
5835,8,geodesic dreams of buckminster fuller
5836,8,geodesic dreams of buckminster fuller
5837,8,geodesic dreams of buckminster fuller
5838,8,geodesic dreams of buckminster fuller
5839,8,geodesic dreams of buckminster fuller
5840,8,geodesic dreams of buckminster fuller
5841,8,geodesic dreams of buckminster fuller
5842,8,geodesic dreams of buckminster fuller
5843,8,geodesic dreams of buckminster fuller
5844,8,geodesic dreams of buckminster fuller
5845,8,geodesic dreams of buckminster fuller
5846,8,geodesic dreams of buckminster fuller
5847,8,geodesic dreams of buckminster fuller
5848,8,geodesic dreams of buckminster fuller
5849,0,geodesic dreams of buckminster fuller
5850,0,geodesic dreams of buckminster fuller
5851,3,geodesic dreams of buckminster fuller
5852,0,geodesic dreams of buckminster fuller
5853,0,geodesic dreams of buckminster fuller
5854,0,geodesic dreams of buckminster fuller
5855,0,geodesic dreams of buckminster fuller
5856,0,geodesic dreams of buckminster fuller
5857,0,geodesic dreams of buckminster fuller
5858,0,geodesic dreams of buckminster fuller
5859,0,geodesic dreams of buckminster fuller
5860,0,geodesic dreams of buckminster fuller
5861,0,geodesic dreams of buckminster fuller
5862,0,geodesic dreams of buckminster fuller
5863,0,geodesic dreams of buckminster fuller
5864,6,geodesic dreams of buckminster fuller
5865,8,geodesic dreams of buckminster fuller
5866,0,geodesic dreams of buckminster fuller
5867,0,geodesic dreams of buckminster fuller
5868,1,geodesic dreams of buckminster fuller
5869,1,geodesic dreams of buckminster fuller
5870,0,geodesic dreams of buckminster fuller
5871,6,geodesic dreams of buckminster fuller
5872,0,geodesic dreams of buckminster fuller
5873,0,geodesic dreams of buckminster fuller
5874,1,geodesic dreams of buckminster fuller
5875,0,geodesic dreams of buckminster fuller
5876,0,geodesic dreams of buckminster fuller
5877,0,geodesic dreams of buckminster fuller
5878,6,geodesic dreams of buckminster fuller
5879,6,geodesic dreams of buckminster fuller
5880,6,geodesic dreams of buckminster fuller
5881,6,geodesic dreams of buckminster fuller
5882,6,geodesic dreams of buckminster fuller
5883,0,geodesic dreams of buckminster fuller
5884,0,geodesic dreams of buckminster fuller
5885,0,geodesic dreams of buckminster fuller
5886,0,geodesic dreams of buckminster fuller
5887,0,geodesic dreams of buckminster fuller
5888,0,geodesic dreams of buckminster fuller
5889,0,geodesic dreams of buckminster fuller
5890,0,geodesic dreams of buckminster fuller
5891,0,geodesic dreams of buckminster fuller
5892,1,geodesic dreams of buckminster fuller
5893,0,geodesic dreams of buckminster fuller
5894,1,geodesic dreams of buckminster fuller
5895,1,geodesic dreams of buckminster fuller
5896,1,geodesic dreams of buckminster fuller
5897,1,geodesic dreams of buckminster fuller
5898,1,geodesic dreams of buckminster fuller
5899,1,geodesic dreams of buckminster fuller
5900,1,geodesic dreams of buckminster fuller
5901,1,geodesic dreams of buckminster fuller
5902,1,geodesic dreams of buckminster fuller
5903,1,geodesic dreams of buckminster fuller
5904,1,geodesic dreams of buckminster fuller
5905,0,geodesic dreams of buckminster fuller
5906,0,geodesic dreams of buckminster fuller
5907,0,geodesic dreams of buckminster fuller
5908,0,geodesic dreams of buckminster fuller
5909,0,geodesic dreams of buckminster fuller
5910,0,geodesic dreams of buckminster fuller
5911,0,geodesic dreams of buckminster fuller
5912,0,geodesic dreams of buckminster fuller
5913,0,geodesic dreams of buckminster fuller
5914,0,geodesic dreams of buckminster fuller
5915,0,geodesic dreams of buckminster fuller
5916,0,geodesic dreams of buckminster fuller
5917,8,geodesic dreams of buckminster fuller
5918,0,geodesic dreams of buckminster fuller
5919,0,geodesic dreams of buckminster fuller
5920,0,geodesic dreams of buckminster fuller
5921,0,geodesic dreams of buckminster fuller
5922,0,geodesic dreams of buckminster fuller
5923,0,geodesic dreams of buckminster fuller
5924,0,geodesic dreams of buckminster fuller
5925,0,geodesic dreams of buckminster fuller
5926,0,geodesic dreams of buckminster fuller
5927,0,geodesic dreams of buckminster fuller
5928,0,geodesic dreams of buckminster fuller
5929,0,geodesic dreams of buckminster fuller
5930,0,geodesic dreams of buckminster fuller
5931,1,geodesic dreams of buckminster fuller
5932,0,geodesic dreams of buckminster fuller
5933,0,geodesic dreams of buckminster fuller
5934,0,geodesic dreams of buckminster fuller
5935,0,geodesic dreams of buckminster fuller
5936,8,geodesic dreams of buckminster fuller
5937,0,geodesic dreams of buckminster fuller
5938,0,geodesic dreams of buckminster fuller
5939,0,geodesic dreams of buckminster fuller
5940,0,geodesic dreams of buckminster fuller
5941,0,geodesic dreams of buckminster fuller
5942,0,geodesic dreams of buckminster fuller
5943,0,geodesic dreams of buckminster fuller
5944,0,geodesic dreams of buckminster fuller
5945,0,geodesic dreams of buckminster fuller
5946,0,geodesic dreams of buckminster fuller
5947,0,geodesic dreams of buckminster fuller
5948,0,geodesic dreams of buckminster fuller
5949,0,geodesic dreams of buckminster fuller
5950,3,geodesic dreams of buckminster fuller
5951,0,geodesic dreams of buckminster fuller
5952,0,geodesic dreams of buckminster fuller
5953,7,geodesic dreams of buckminster fuller
5954,7,geodesic dreams of buckminster fuller
5955,7,geodesic dreams of buckminster fuller
5956,7,geodesic dreams of buckminster fuller
5957,7,geodesic dreams of buckminster fuller
5958,7,geodesic dreams of buckminster fuller
5959,7,geodesic dreams of buckminster fuller
5960,7,geodesic dreams of buckminster fuller
5961,7,geodesic dreams of buckminster fuller
5962,7,geodesic dreams of buckminster fuller
5963,7,geodesic dreams of buckminster fuller
5964,7,geodesic dreams of buckminster fuller
5965,7,geodesic dreams of buckminster fuller
5966,7,geodesic dreams of buckminster fuller
5967,7,geodesic dreams of buckminster fuller
5968,7,geodesic dreams of buckminster fuller
5969,7,geodesic dreams of buckminster fuller
5970,7,geodesic dreams of buckminster fuller
5971,7,geodesic dreams of buckminster fuller
5972,7,geodesic dreams of buckminster fuller
5973,7,geodesic dreams of buckminster fuller
5974,7,geodesic dreams of buckminster fuller
5975,7,geodesic dreams of buckminster fuller
5976,7,geodesic dreams of buckminster fuller
5977,7,geodesic dreams of buckminster fuller
5978,7,geodesic dreams of buckminster fuller
5979,7,geodesic dreams of buckminster fuller
5980,7,geodesic dreams of buckminster fuller
5981,7,geodesic dreams of buckminster fuller
5982,7,geodesic dreams of buckminster fuller
5983,7,geodesic dreams of buckminster fuller
5984,7,geodesic dreams of buckminster fuller
5985,7,geodesic dreams of buckminster fuller
5986,7,geodesic dreams of buckminster fuller
5987,7,geodesic dreams of buckminster fuller
5988,7,geodesic dreams of buckminster fuller
5989,7,geodesic dreams of buckminster fuller
5990,7,geodesic dreams of buckminster fuller
5991,7,geodesic dreams of buckminster fuller
5992,7,geodesic dreams of buckminster fuller
5993,7,geodesic dreams of buckminster fuller
5994,7,geodesic dreams of buckminster fuller
5995,7,geodesic dreams of buckminster fuller
5996,7,geodesic dreams of buckminster fuller
5997,7,geodesic dreams of buckminster fuller
5998,7,geodesic dreams of buckminster fuller
5999,7,geodesic dreams of buckminster fuller
6000,7,geodesic dreams of buckminster fuller
6001,7,geodesic dreams of buckminster fuller
6002,7,geodesic dreams of buckminster fuller
6003,7,geodesic dreams of buckminster fuller
6004,7,geodesic dreams of buckminster fuller
6005,7,geodesic dreams of buckminster fuller
6006,7,geodesic dreams of buckminster fuller
6007,7,geodesic dreams of buckminster fuller
6008,7,geodesic dreams of buckminster fuller
6009,7,geodesic dreams of buckminster fuller
6010,7,geodesic dreams of buckminster fuller
6011,7,geodesic dreams of buckminster fuller
6012,7,geodesic dreams of buckminster fuller
6013,7,geodesic dreams of buckminster fuller
6014,7,geodesic dreams of buckminster fuller
6015,7,geodesic dreams of buckminster fuller
6016,7,geodesic dreams of buckminster fuller
6017,7,geodesic dreams of buckminster fuller
6018,7,geodesic dreams of buckminster fuller
6019,7,geodesic dreams of buckminster fuller
6020,7,geodesic dreams of buckminster fuller
6021,7,geodesic dreams of buckminster fuller
6022,7,geodesic dreams of buckminster fuller
6023,7,geodesic dreams of buckminster fuller
6024,7,geodesic dreams of buckminster fuller
6025,0,geodesic dreams of buckminster fuller
6026,0,geodesic dreams of buckminster fuller
6027,0,geodesic dreams of buckminster fuller
6028,0,geodesic dreams of buckminster fuller
6029,0,geodesic dreams of buckminster fuller
6030,0,geodesic dreams of buckminster fuller
6031,0,geodesic dreams of buckminster fuller
6032,8,geodesic dreams of buckminster fuller
6033,0,geodesic dreams of buckminster fuller
6034,0,geodesic dreams of buckminster fuller
6035,3,geodesic dreams of buckminster fuller
6036,3,geodesic dreams of buckminster fuller
6037,0,geodesic dreams of buckminster fuller
6038,6,geodesic dreams of buckminster fuller
6039,6,geodesic dreams of buckminster fuller
6040,0,geodesic dreams of buckminster fuller
6041,0,geodesic dreams of buckminster fuller
6042,0,geodesic dreams of buckminster fuller
6043,0,geodesic dreams of buckminster fuller
6044,0,geodesic dreams of buckminster fuller
6045,0,geodesic dreams of buckminster fuller
6046,0,geodesic dreams of buckminster fuller
6047,0,geodesic dreams of buckminster fuller
6048,0,geodesic dreams of buckminster fuller
6049,0,geodesic dreams of buckminster fuller
6050,0,geodesic dreams of buckminster fuller
6051,0,geodesic dreams of buckminster fuller
6052,0,geodesic dreams of buckminster fuller
6053,0,geodesic dreams of buckminster fuller
6054,0,geodesic dreams of buckminster fuller
6055,8,geodesic dreams of buckminster fuller
6056,8,geodesic dreams of buckminster fuller
6057,8,geodesic dreams of buckminster fuller
6058,8,geodesic dreams of buckminster fuller
6059,8,geodesic dreams of buckminster fuller
6060,8,geodesic dreams of buckminster fuller
6061,8,geodesic dreams of buckminster fuller
6062,8,geodesic dreams of buckminster fuller
6063,8,geodesic dreams of buckminster fuller
6064,8,geodesic dreams of buckminster fuller
6065,0,geodesic dreams of buckminster fuller
6066,6,geodesic dreams of buckminster fuller
6067,0,geodesic dreams of buckminster fuller
6068,8,geodesic dreams of buckminster fuller
6069,0,geodesic dreams of buckminster fuller
6070,0,geodesic dreams of buckminster fuller
6071,0,geodesic dreams of buckminster fuller
6072,0,geodesic dreams of buckminster fuller
6073,0,geodesic dreams of buckminster fuller
6074,0,geodesic dreams of buckminster fuller
6075,0,geodesic dreams of buckminster fuller
6076,0,geodesic dreams of buckminster fuller
6077,0,geodesic dreams of buckminster fuller
6078,0,geodesic dreams of buckminster fuller
6079,0,geodesic dreams of buckminster fuller
6080,0,geodesic dreams of buckminster fuller
6081,1,geodesic dreams of buckminster fuller
6082,0,geodesic dreams of buckminster fuller
6083,6,geodesic dreams of buckminster fuller
6084,0,geodesic dreams of buckminster fuller
6085,0,geodesic dreams of buckminster fuller
6086,0,geodesic dreams of buckminster fuller
6087,0,geodesic dreams of buckminster fuller
6088,0,geodesic dreams of buckminster fuller
6089,0,geodesic dreams of buckminster fuller
6090,0,geodesic dreams of buckminster fuller
6091,0,geodesic dreams of buckminster fuller
6092,0,geodesic dreams of buckminster fuller
6093,0,geodesic dreams of buckminster fuller
6094,0,geodesic dreams of buckminster fuller
6095,0,geodesic dreams of buckminster fuller
6096,0,geodesic dreams of buckminster fuller
6097,0,geodesic dreams of buckminster fuller
6098,0,geodesic dreams of buckminster fuller
6099,0,geodesic dreams of buckminster fuller
6100,0,geodesic dreams of buckminster fuller
6101,0,geodesic dreams of buckminster fuller
6102,3,geodesic dreams of buckminster fuller
6103,3,geodesic dreams of buckminster fuller
6104,3,geodesic dreams of buckminster fuller
6105,3,geodesic dreams of buckminster fuller
6106,0,geodesic dreams of buckminster fuller
6107,0,geodesic dreams of buckminster fuller
6108,0,geodesic dreams of buckminster fuller
6109,0,geodesic dreams of buckminster fuller
6110,0,geodesic dreams of buckminster fuller
6111,0,geodesic dreams of buckminster fuller
6112,0,geodesic dreams of buckminster fuller
6113,0,geodesic dreams of buckminster fuller
6114,0,geodesic dreams of buckminster fuller
6115,0,geodesic dreams of buckminster fuller
6116,0,geodesic dreams of buckminster fuller
6117,1,geodesic dreams of buckminster fuller
6118,0,geodesic dreams of buckminster fuller
6119,0,geodesic dreams of buckminster fuller
6120,0,geodesic dreams of buckminster fuller
6121,0,geodesic dreams of buckminster fuller
6122,0,geodesic dreams of buckminster fuller
6123,0,geodesic dreams of buckminster fuller
6124,0,geodesic dreams of buckminster fuller
6125,0,geodesic dreams of buckminster fuller
6126,8,geodesic dreams of buckminster fuller
6127,6,geodesic dreams of buckminster fuller
6128,0,geodesic dreams of buckminster fuller
6129,0,geodesic dreams of buckminster fuller
6130,1,geodesic dreams of buckminster fuller
6131,1,geodesic dreams of buckminster fuller
6132,1,geodesic dreams of buckminster fuller
6133,1,geodesic dreams of buckminster fuller
6134,0,geodesic dreams of buckminster fuller
6135,0,geodesic dreams of buckminster fuller
6136,0,geodesic dreams of buckminster fuller
6137,0,geodesic dreams of buckminster fuller
6138,0,geodesic dreams of buckminster fuller
6139,0,geodesic dreams of buckminster fuller
6140,0,geodesic dreams of buckminster fuller
6141,0,geodesic dreams of buckminster fuller
6142,0,geodesic dreams of buckminster fuller
6143,0,geodesic dreams of buckminster fuller
6144,8,geodesic dreams of buckminster fuller
6145,8,geodesic dreams of buckminster fuller
6146,8,geodesic dreams of buckminster fuller
6147,8,geodesic dreams of buckminster fuller
6148,8,geodesic dreams of buckminster fuller
6149,8,geodesic dreams of buckminster fuller
6150,8,geodesic dreams of buckminster fuller
6151,8,geodesic dreams of buckminster fuller
6152,8,geodesic dreams of buckminster fuller
6153,8,geodesic dreams of buckminster fuller
6154,8,geodesic dreams of buckminster fuller
6155,8,geodesic dreams of buckminster fuller
6156,8,geodesic dreams of buckminster fuller
6157,8,geodesic dreams of buckminster fuller
6158,0,geodesic dreams of buckminster fuller
6159,0,geodesic dreams of buckminster fuller
6160,0,geodesic dreams of buckminster fuller
6161,0,geodesic dreams of buckminster fuller
6162,0,geodesic dreams of buckminster fuller
6163,0,geodesic dreams of buckminster fuller
6164,0,geodesic dreams of buckminster fuller
6165,0,geodesic dreams of buckminster fuller
6166,0,geodesic dreams of buckminster fuller
6167,0,geodesic dreams of buckminster fuller
6168,0,geodesic dreams of buckminster fuller
6169,0,geodesic dreams of buckminster fuller
6170,3,geodesic dreams of buckminster fuller
6171,3,geodesic dreams of buckminster fuller
6172,6,geodesic dreams of buckminster fuller
6173,0,geodesic dreams of buckminster fuller
6174,0,geodesic dreams of buckminster fuller
6175,0,geodesic dreams of buckminster fuller
6176,0,geodesic dreams of buckminster fuller
6177,0,geodesic dreams of buckminster fuller
6178,0,geodesic dreams of buckminster fuller
6179,0,geodesic dreams of buckminster fuller
6180,0,geodesic dreams of buckminster fuller
6181,0,geodesic dreams of buckminster fuller
6182,6,geodesic dreams of buckminster fuller
6183,6,geodesic dreams of buckminster fuller
6184,6,geodesic dreams of buckminster fuller
6185,0,geodesic dreams of buckminster fuller
6186,0,geodesic dreams of buckminster fuller
6187,0,geodesic dreams of buckminster fuller
6188,0,geodesic dreams of buckminster fuller
6189,0,geodesic dreams of buckminster fuller
6190,0,geodesic dreams of buckminster fuller
6191,0,geodesic dreams of buckminster fuller
6192,6,geodesic dreams of buckminster fuller
6193,6,geodesic dreams of buckminster fuller
6194,3,geodesic dreams of buckminster fuller
6195,3,geodesic dreams of buckminster fuller
6196,3,geodesic dreams of buckminster fuller
6197,3,geodesic dreams of buckminster fuller
6198,3,geodesic dreams of buckminster fuller
6199,0,geodesic dreams of buckminster fuller
6200,0,geodesic dreams of buckminster fuller
6201,0,geodesic dreams of buckminster fuller
6202,3,geodesic dreams of buckminster fuller
6203,3,geodesic dreams of buckminster fuller
6204,3,geodesic dreams of buckminster fuller
6205,4,geodesic dreams of buckminster fuller
6206,4,geodesic dreams of buckminster fuller
6207,4,geodesic dreams of buckminster fuller
6208,4,geodesic dreams of buckminster fuller
6209,0,geodesic dreams of buckminster fuller
6210,0,geodesic dreams of buckminster fuller
6211,0,geodesic dreams of buckminster fuller
6212,0,geodesic dreams of buckminster fuller
6213,0,geodesic dreams of buckminster fuller
6214,4,geodesic dreams of buckminster fuller
6215,4,geodesic dreams of buckminster fuller
6216,4,geodesic dreams of buckminster fuller
6217,4,geodesic dreams of buckminster fuller
6218,4,geodesic dreams of buckminster fuller
6219,4,geodesic dreams of buckminster fuller
6220,4,geodesic dreams of buckminster fuller
6221,4,geodesic dreams of buckminster fuller
6222,4,geodesic dreams of buckminster fuller
6223,4,geodesic dreams of buckminster fuller
6224,4,geodesic dreams of buckminster fuller
6225,4,geodesic dreams of buckminster fuller
6226,4,geodesic dreams of buckminster fuller
6227,4,geodesic dreams of buckminster fuller
6228,4,geodesic dreams of buckminster fuller
6229,4,geodesic dreams of buckminster fuller
6230,4,geodesic dreams of buckminster fuller
6231,4,geodesic dreams of buckminster fuller
6232,4,geodesic dreams of buckminster fuller
6233,4,geodesic dreams of buckminster fuller
6234,0,geodesic dreams of buckminster fuller
6235,0,geodesic dreams of buckminster fuller
6236,0,geodesic dreams of buckminster fuller
6237,0,geodesic dreams of buckminster fuller
6238,0,geodesic dreams of buckminster fuller
6239,6,geodesic dreams of buckminster fuller
6240,3,geodesic dreams of buckminster fuller
6241,3,geodesic dreams of buckminster fuller
6242,3,geodesic dreams of buckminster fuller
6243,3,geodesic dreams of buckminster fuller
6244,3,geodesic dreams of buckminster fuller
6245,3,geodesic dreams of buckminster fuller
6246,3,geodesic dreams of buckminster fuller
6247,3,geodesic dreams of buckminster fuller
6248,3,geodesic dreams of buckminster fuller
6249,6,geodesic dreams of buckminster fuller
6250,0,geodesic dreams of buckminster fuller
6251,3,geodesic dreams of buckminster fuller
6252,3,geodesic dreams of buckminster fuller
6253,3,geodesic dreams of buckminster fuller
6254,3,geodesic dreams of buckminster fuller
6255,3,geodesic dreams of buckminster fuller
6256,0,geodesic dreams of buckminster fuller
6257,0,geodesic dreams of buckminster fuller
6258,0,geodesic dreams of buckminster fuller
6259,1,geodesic dreams of buckminster fuller
6260,1,geodesic dreams of buckminster fuller
6261,1,geodesic dreams of buckminster fuller
6262,1,geodesic dreams of buckminster fuller
6263,1,geodesic dreams of buckminster fuller
6264,3,geodesic dreams of buckminster fuller
6265,3,geodesic dreams of buckminster fuller
6266,8,geodesic dreams of buckminster fuller
6267,8,geodesic dreams of buckminster fuller
6268,8,geodesic dreams of buckminster fuller
6269,8,geodesic dreams of buckminster fuller
6270,8,geodesic dreams of buckminster fuller
6271,8,geodesic dreams of buckminster fuller
6272,0,geodesic dreams of buckminster fuller
6273,0,geodesic dreams of buckminster fuller
6274,0,geodesic dreams of buckminster fuller
6275,1,geodesic dreams of buckminster fuller
6276,0,geodesic dreams of buckminster fuller
6277,0,geodesic dreams of buckminster fuller
6278,0,geodesic dreams of buckminster fuller
6279,0,geodesic dreams of buckminster fuller
6280,0,geodesic dreams of buckminster fuller
6281,0,geodesic dreams of buckminster fuller
6282,0,geodesic dreams of buckminster fuller
6283,0,geodesic dreams of buckminster fuller
6284,0,geodesic dreams of buckminster fuller
6285,0,geodesic dreams of buckminster fuller
6286,0,geodesic dreams of buckminster fuller
6287,0,geodesic dreams of buckminster fuller
6288,0,geodesic dreams of buckminster fuller
6289,0,geodesic dreams of buckminster fuller
6290,0,geodesic dreams of buckminster fuller
6291,7,geodesic dreams of buckminster fuller
6292,7,geodesic dreams of buckminster fuller
6293,7,geodesic dreams of buckminster fuller
6294,7,geodesic dreams of buckminster fuller
6295,1,geodesic dreams of buckminster fuller
6296,1,geodesic dreams of buckminster fuller
6297,6,geodesic dreams of buckminster fuller
6298,6,geodesic dreams of buckminster fuller
6299,7,geodesic dreams of buckminster fuller
6300,7,geodesic dreams of buckminster fuller
6301,7,geodesic dreams of buckminster fuller
6302,7,geodesic dreams of buckminster fuller
6303,7,geodesic dreams of buckminster fuller
6304,7,geodesic dreams of buckminster fuller
6305,7,geodesic dreams of buckminster fuller
6306,7,geodesic dreams of buckminster fuller
6307,7,geodesic dreams of buckminster fuller
6308,7,geodesic dreams of buckminster fuller
6309,0,geodesic dreams of buckminster fuller
6310,0,geodesic dreams of buckminster fuller
6311,0,geodesic dreams of buckminster fuller
6312,0,geodesic dreams of buckminster fuller
6313,0,geodesic dreams of buckminster fuller
6314,0,geodesic dreams of buckminster fuller
6315,0,geodesic dreams of buckminster fuller
6316,0,geodesic dreams of buckminster fuller
6317,0,geodesic dreams of buckminster fuller
6318,0,geodesic dreams of buckminster fuller
6319,0,geodesic dreams of buckminster fuller
6320,0,geodesic dreams of buckminster fuller
6321,0,geodesic dreams of buckminster fuller
6322,0,geodesic dreams of buckminster fuller
6323,0,geodesic dreams of buckminster fuller
6324,0,geodesic dreams of buckminster fuller
6325,0,geodesic dreams of buckminster fuller
6326,0,geodesic dreams of buckminster fuller
6327,0,geodesic dreams of buckminster fuller
6328,0,geodesic dreams of buckminster fuller
6329,0,geodesic dreams of buckminster fuller
6330,0,geodesic dreams of buckminster fuller
6331,0,geodesic dreams of buckminster fuller
6332,0,geodesic dreams of buckminster fuller
6333,0,geodesic dreams of buckminster fuller
6334,1,geodesic dreams of buckminster fuller
6335,1,geodesic dreams of buckminster fuller
6336,1,geodesic dreams of buckminster fuller
6337,0,geodesic dreams of buckminster fuller
6338,0,geodesic dreams of buckminster fuller
6339,0,geodesic dreams of buckminster fuller
6340,0,geodesic dreams of buckminster fuller
6341,0,geodesic dreams of buckminster fuller
6342,0,geodesic dreams of buckminster fuller
6343,0,geodesic dreams of buckminster fuller
6344,0,geodesic dreams of buckminster fuller
6345,0,geodesic dreams of buckminster fuller
6346,0,geodesic dreams of buckminster fuller
6347,0,geodesic dreams of buckminster fuller
6348,0,geodesic dreams of buckminster fuller
6349,0,geodesic dreams of buckminster fuller
6350,0,geodesic dreams of buckminster fuller
6351,0,geodesic dreams of buckminster fuller
6352,0,geodesic dreams of buckminster fuller
6353,0,geodesic dreams of buckminster fuller
6354,0,geodesic dreams of buckminster fuller
6355,3,geodesic dreams of buckminster fuller
6356,3,geodesic dreams of buckminster fuller
6357,3,geodesic dreams of buckminster fuller
6358,3,geodesic dreams of buckminster fuller
6359,3,geodesic dreams of buckminster fuller
6360,3,geodesic dreams of buckminster fuller
6361,3,geodesic dreams of buckminster fuller
6362,3,geodesic dreams of buckminster fuller
6363,3,geodesic dreams of buckminster fuller
6364,1,geodesic dreams of buckminster fuller
6365,0,geodesic dreams of buckminster fuller
6366,0,geodesic dreams of buckminster fuller
6367,0,geodesic dreams of buckminster fuller
6368,0,geodesic dreams of buckminster fuller
6369,0,geodesic dreams of buckminster fuller
6370,0,geodesic dreams of buckminster fuller
6371,0,geodesic dreams of buckminster fuller
6372,0,geodesic dreams of buckminster fuller
6373,0,geodesic dreams of buckminster fuller
6374,0,geodesic dreams of buckminster fuller
6375,0,geodesic dreams of buckminster fuller
6376,0,geodesic dreams of buckminster fuller
6377,0,geodesic dreams of buckminster fuller
6378,0,geodesic dreams of buckminster fuller
6379,0,geodesic dreams of buckminster fuller
6380,0,geodesic dreams of buckminster fuller
6381,0,geodesic dreams of buckminster fuller
